Year,Month,Data,mm,SLR
1951,4,10,2714,-45
1951,4,11,2669,-9
1951,4,12,2660,120
1951,4,13,2780,-10
1951,4,14,2770,-82
1951,4,15,2688,-35
1951,4,16,2653,-7
1951,4,17,2646,-94
1951,4,18,2552,-4
1951,4,19,2548,-20
1951,4,20,2528,-79
1951,4,21,2449,20
1951,4,22,2469,13
1951,4,23,2482,-67
1951,4,24,2415,56
1951,4,25,2471,61
1951,4,26,2532,-44
1951,4,27,2488,-41
1951,4,28,2447,56
1951,4,29,2503,45
1951,4,30,2548,-43
1951,5,1,2505,75
1951,5,2,2580,119
1951,5,3,2699,-47
1951,5,4,2652,4
1951,5,5,2656,26
1951,5,6,2682,20
1951,5,7,2702,-25
1951,5,8,2677,-48
1951,5,9,2629,-52
1951,5,10,2577,18
1951,5,11,2595,99
1951,5,12,2694,-96
1951,5,13,2598,-129
1951,5,14,2469,-47
1951,5,15,2422,35
1951,5,16,2457,161
1951,5,17,2618,33
1951,5,18,2651,-130
1951,5,19,2521,30
1951,5,20,2551,67
1951,5,21,2618,52
1951,5,22,2670,70
1951,5,23,2740,146
1951,5,24,2886,2
1951,5,25,2888,-115
1951,5,26,2773,-11
1951,5,27,2762,59
1951,5,28,2821,-22
1951,5,29,2799,-48
1951,5,30,2751,-60
1951,5,31,2691,-61
1951,6,1,2630,20
1951,6,2,2650,27
1951,6,3,2677,50
1951,6,4,2727,5
1951,6,5,2732,2
1951,6,6,2734,-17
1951,6,7,2717,-46
1951,6,8,2671,17
1951,6,9,2688,67
1951,6,10,2755,69
1951,6,11,2824,8
1951,6,12,2832,-57
1951,6,13,2775,37
1951,6,14,2812,79
1951,6,15,2891,-47
1951,6,16,2844,-82
1951,6,17,2762,-13
1951,6,18,2749,-14
1951,6,19,2735,-24
1951,6,20,2711,10
1951,6,21,2721,11
1951,6,22,2732,37
1951,6,23,2769,-5
1951,6,24,2764,-24
1951,6,25,2740,-46
1951,6,26,2694,-1
1951,6,27,2693,58
1951,6,28,2751,-31
1951,6,29,2720,-15
1951,6,30,2705,27
1951,7,1,2732,-46
1951,7,2,2686,-77
1951,7,3,2609,7
1951,7,4,2616,88
1951,7,5,2704,-44
1951,7,6,2660,-48
1951,7,7,2612,-2
1951,7,8,2610,-43
1951,7,9,2567,-28
1951,7,10,2539,-2
1951,7,11,2537,34
1951,7,12,2571,-7
1951,7,13,2564,-30
1951,7,14,2534,20
1951,7,15,2554,5
1951,7,16,2559,15
1951,7,17,2574,5
1951,7,18,2579,64
1951,7,19,2643,28
1951,7,20,2671,-98
1951,7,21,2573,-44
1951,7,22,2529,11
1951,7,23,2540,15
1951,7,24,2555,7
1951,7,25,2562,31
1951,7,26,2593,11
1951,7,27,2604,4
1951,7,28,2608,5
1951,7,29,2613,-31
1951,7,30,2582,14
1951,7,31,2596,73
1951,8,1,2669,-44
1951,8,2,2625,1
1951,8,3,2626,28
1951,8,4,2654,-35
1951,8,5,2619,-19
1951,8,6,2600,-7
1951,8,7,2593,86
1951,8,8,2679,17
1951,8,9,2696,-71
1951,8,10,2625,-31
1951,8,11,2594,1
1951,8,12,2595,-8
1951,8,13,2587,-13
1951,8,14,2574,-13
1951,8,15,2561,38
1951,8,16,2599,100
1951,8,17,2699,4
1951,8,18,2703,-78
1951,8,19,2625,-15
1951,8,20,2610,45
1951,8,21,2655,-7
1951,8,22,2648,-87
1951,8,23,2561,-9
1951,8,24,2552,7
1951,8,25,2559,48
1951,8,26,2607,6
1951,8,27,2613,-24
1951,8,28,2589,-13
1951,8,29,2576,-13
1951,8,30,2563,23
1951,8,31,2586,47
1951,9,1,2633,28
1951,9,2,2661,39
1951,9,3,2700,-51
1951,9,4,2649,-29
1951,9,5,2620,33
1951,9,6,2653,54
1951,9,7,2707,-55
1951,9,8,2652,-14
1951,9,9,2638,-3
1951,9,10,2635,9
1951,9,11,2644,-48
1951,9,12,2596,-55
1951,9,13,2541,67
1951,9,14,2608,15
1951,9,15,2623,-10
1951,9,16,2613,8
1951,9,17,2621,4
1951,9,18,2625,-34
1951,9,19,2591,-22
1951,9,20,2569,-6
1951,9,21,2563,-5
1951,9,22,2558,22
1951,9,23,2580,-19
1951,9,24,2561,29
1951,9,25,2590,-54
1951,9,26,2536,-13
1951,9,27,2523,53
1951,9,28,2576,-150
1951,9,29,2426,2
1951,9,30,2428,140
1951,10,1,2568,91
1951,10,2,2659,21
1951,10,3,2680,2
1951,10,4,2682,11
1951,10,5,2693,95
1951,10,6,2788,29
1951,10,7,2817,-55
1951,10,8,2762,-154
1951,10,9,2608,16
1951,10,10,2624,94
1951,10,11,2718,-150
1951,10,12,2568,-28
1951,10,13,2540,-61
1951,10,14,2479,-19
1951,10,15,2460,105
1951,10,16,2565,12
1951,10,17,2577,13
1951,10,18,2590,97
1951,10,19,2687,19
1951,10,20,2706,-69
1951,10,21,2637,-36
1951,10,22,2601,-65
1951,10,23,2536,27
1951,10,24,2563,34
1951,10,25,2597,-127
1951,10,26,2470,88
1951,10,27,2558,147
1951,10,28,2705,-112
1951,10,29,2593,-104
1951,10,30,2489,145
1951,10,31,2634,84
1951,11,1,2718,70
1951,11,2,2788,97
1951,11,3,2885,-224
1951,11,4,2661,-127
1951,11,5,2534,-61
1951,11,6,2473,220
1951,11,7,2693,6
1951,11,8,2699,-231
1951,11,9,2468,23
1951,11,10,2491,61
1951,11,11,2552,14
1951,11,12,2566,19
1951,11,13,2585,28
1951,11,14,2613,26
1951,11,15,2639,60
1951,11,16,2699,17
1951,11,17,2716,-80
1951,11,18,2636,2
1951,11,19,2638,9
1951,11,20,2647,-60
1951,11,21,2587,-13
1951,11,22,2574,-35
1951,11,23,2539,-16
1951,11,24,2523,5
1951,11,25,2528,99
1951,11,26,2627,-134
1951,11,27,2493,53
1951,11,28,2546,41
1951,11,29,2587,19
1951,11,30,2606,88
1951,12,1,2694,-52
1951,12,2,2642,-49
1951,12,3,2593,-74
1951,12,4,2519,63
1951,12,5,2582,61
1951,12,6,2643,-47
1951,12,7,2596,-102
1951,12,8,2494,49
1951,12,9,2543,7
1951,12,10,2550,92
1951,12,11,2642,145
1951,12,12,2787,-150
1951,12,13,2637,-110
1951,12,14,2527,117
1951,12,15,2644,-367
1951,12,16,2277,8
1951,12,17,2285,235
1951,12,18,2520,-138
1951,12,19,2382,55
1951,12,20,2437,285
1951,12,21,2722,-227
1951,12,22,2495,-160
1951,12,23,2335,38
1951,12,24,2373,123
1951,12,25,2496,128
1951,12,26,2624,-70
1951,12,27,2554,-60
1951,12,28,2494,66
1951,12,29,2560,60
1951,12,30,2620,53
1951,12,31,2673,1
1952,1,1,2674,-125
1952,1,2,2549,33
1952,1,3,2582,-84
1952,1,4,2498,161
1952,1,5,2659,62
1952,1,6,2721,248
1952,1,7,2969,-1
1952,1,8,2968,-307
1952,1,9,2661,40
1952,1,10,2701,-89
1952,1,11,2612,-140
1952,1,12,2472,21
1952,1,13,2493,120
1952,1,14,2613,59
1952,1,15,2672,-146
1952,1,16,2526,-37
1952,1,17,2489,79
1952,1,18,2568,-96
1952,1,19,2472,124
1952,1,20,2596,-100
1952,1,21,2496,-54
1952,1,22,2442,198
1952,1,23,2640,-225
1952,1,24,2415,-156
1952,1,25,2259,171
1952,1,26,2430,45
1952,1,27,2475,125
1952,1,28,2600,93
1952,1,29,2693,-124
1952,1,30,2569,-153
1952,1,31,2416,-20
1952,2,1,2396,51
1952,2,2,2447,87
1952,2,3,2534,200
1952,2,4,2734,26
1952,2,5,2760,-186
1952,2,6,2574,-23
1952,2,7,2551,74
1952,2,8,2625,-15
1952,2,9,2610,-53
1952,2,10,2557,140
1952,2,11,2697,-126
1952,2,12,2571,-135
1952,2,13,2436,67
1952,2,14,2503,-5
1952,2,15,2498,-15
1952,2,16,2483,309
1952,2,17,2792,372
1952,2,18,3164,-485
1952,2,19,2679,-183
1952,2,20,2496,215
1952,2,21,2711,25
1952,2,22,2736,-55
1952,2,23,2681,-70
1952,2,24,2611,-9
1952,2,25,2602,-27
1952,2,26,2575,214
1952,2,27,2789,3
1952,2,28,2792,-362
1952,2,29,2430,203
1952,3,1,2633,-4
1952,3,2,2629,-167
1952,3,3,2462,183
1952,3,4,2645,208
1952,3,5,2853,-16
1952,3,6,2837,-122
1952,3,7,2715,-79
1952,3,8,2636,-5
1952,3,9,2631,-77
1952,3,10,2554,103
1952,3,11,2657,-123
1952,3,12,2534,-108
1952,3,13,2426,259
1952,3,14,2685,-169
1952,3,15,2516,42
1952,3,16,2558,203
1952,3,17,2761,-95
1952,3,18,2666,-10
1952,3,19,2656,29
1952,3,20,2685,-63
1952,3,21,2622,-35
1952,3,22,2587,53
1952,3,23,2640,56
1952,3,24,2696,-86
1952,3,25,2610,-56
1952,3,26,2554,37
1952,3,27,2591,17
1952,3,28,2608,-38
1952,3,29,2570,-75
1952,3,30,2495,-9
1952,3,31,2486,116
1952,4,1,2602,120
1952,4,2,2722,-28
1952,4,3,2694,-130
1952,4,4,2564,94
1952,4,5,2658,113
1952,4,6,2771,-142
1952,4,7,2629,-73
1952,4,8,2556,-80
1952,4,9,2476,-20
1952,4,10,2456,22
1952,4,11,2478,-82
1952,4,12,2396,9
1952,4,13,2405,217
1952,4,14,2622,74
1952,4,15,2696,-39
1952,4,16,2657,-62
1952,4,17,2595,-16
1952,4,18,2579,-15
1952,4,19,2564,-40
1952,4,20,2524,-30
1952,4,21,2494,1
1952,4,22,2495,14
1952,4,23,2509,-56
1952,4,24,2453,28
1952,4,25,2481,85
1952,4,26,2566,48
1952,4,27,2614,156
1952,4,28,2770,-1
1952,4,29,2769,-54
1952,4,30,2715,-39
1952,5,1,2676,9
1952,5,2,2685,21
1952,5,3,2706,-16
1952,5,4,2690,24
1952,5,5,2714,28
1952,5,6,2742,-32
1952,5,7,2710,-36
1952,5,8,2674,27
1952,5,9,2701,4
1952,5,10,2705,65
1952,5,11,2770,71
1952,5,12,2841,-95
1952,5,13,2746,-65
1952,5,14,2681,-12
1952,5,15,2669,47
1952,5,16,2716,-33
1952,5,17,2683,-52
1952,5,18,2631,-37
1952,5,19,2594,8
1952,5,20,2602,122
1952,5,21,2724,-37
1952,5,22,2687,-43
1952,5,23,2644,-6
1952,5,24,2638,-6
1952,5,25,2632,75
1952,5,26,2707,-16
1952,5,27,2691,-66
1952,5,28,2625,4
1952,5,29,2629,-23
1952,5,30,2606,-23
1952,5,31,2583,70
1952,6,1,2653,21
1952,6,2,2674,-28
1952,6,3,2646,-21
1952,6,4,2625,0
1952,6,5,2625,26
1952,6,6,2651,20
1952,6,7,2671,-23
1952,6,8,2648,21
1952,6,9,2669,6
1952,6,10,2675,33
1952,6,11,2708,-1
1952,6,12,2707,-62
1952,6,13,2645,-60
1952,6,14,2585,-42
1952,6,15,2543,4
1952,6,16,2547,71
1952,6,17,2618,28
1952,6,18,2646,-12
1952,6,19,2634,-72
1952,6,20,2562,-46
1952,6,21,2516,15
1952,6,22,2531,1
1952,6,23,2532,46
1952,6,24,2578,67
1952,6,25,2645,15
1952,6,26,2660,-51
1952,6,27,2609,-92
1952,6,28,2517,10
1952,6,29,2527,49
1952,6,30,2576,-58
1952,7,1,2518,-21
1952,7,2,2497,1
1952,7,3,2498,-15
1952,7,4,2483,-6
1952,7,5,2477,1
1952,7,6,2478,-8
1952,7,7,2470,43
1952,7,8,2513,44
1952,7,9,2557,55
1952,7,10,2612,-16
1952,7,11,2596,-67
1952,7,12,2529,16
1952,7,13,2545,16
1952,7,14,2561,8
1952,7,15,2569,-21
1952,7,16,2548,-28
1952,7,17,2520,36
1952,7,18,2556,70
1952,7,19,2626,78
1952,7,20,2704,21
1952,7,21,2725,-35
1952,7,22,2690,-26
1952,7,23,2664,-28
1952,7,24,2636,-78
1952,7,25,2558,-24
1952,7,26,2534,20
1952,7,27,2554,57
1952,7,28,2611,11
1952,7,29,2622,-20
1952,7,30,2602,-30
1952,7,31,2572,-39
1952,8,1,2533,14
1952,8,2,2547,25
1952,8,3,2572,-17
1952,8,4,2555,19
1952,8,5,2574,-22
1952,8,6,2552,-10
1952,8,7,2542,-5
1952,8,8,2537,42
1952,8,9,2579,47
1952,8,10,2626,6
1952,8,11,2632,-31
1952,8,12,2601,16
1952,8,13,2617,-4
1952,8,14,2613,-11
1952,8,15,2602,39
1952,8,16,2641,45
1952,8,17,2686,-45
1952,8,18,2641,-39
1952,8,19,2602,-26
1952,8,20,2576,13
1952,8,21,2589,39
1952,8,22,2628,-46
1952,8,23,2582,-59
1952,8,24,2523,-15
1952,8,25,2508,-10
1952,8,26,2498,-6
1952,8,27,2492,-42
1952,8,28,2450,-3
1952,8,29,2447,62
1952,8,30,2509,35
1952,8,31,2544,1
1952,9,1,2545,95
1952,9,2,2640,1
1952,9,3,2641,-87
1952,9,4,2554,-55
1952,9,5,2499,44
1952,9,6,2543,103
1952,9,7,2646,-15
1952,9,8,2631,-125
1952,9,9,2506,-14
1952,9,10,2492,61
1952,9,11,2553,33
1952,9,12,2586,22
1952,9,13,2608,26
1952,9,14,2634,3
1952,9,15,2637,14
1952,9,16,2651,15
1952,9,17,2666,-42
1952,9,18,2624,-21
1952,9,19,2603,-36
1952,9,20,2567,-33
1952,9,21,2534,-17
1952,9,22,2517,23
1952,9,23,2540,3
1952,9,24,2543,-9
1952,9,25,2534,59
1952,9,26,2593,39
1952,9,27,2632,8
1952,9,28,2640,-23
1952,9,29,2617,-3
1952,9,30,2614,42
1952,10,1,2656,15
1952,10,2,2671,-7
1952,10,3,2664,-208
1952,10,4,2456,-31
1952,10,5,2425,97
1952,10,6,2522,26
1952,10,7,2548,-27
1952,10,8,2521,-4
1952,10,9,2517,9
1952,10,10,2526,28
1952,10,11,2554,67
1952,10,12,2621,-21
1952,10,13,2600,-66
1952,10,14,2534,43
1952,10,15,2577,36
1952,10,16,2613,-100
1952,10,17,2513,-2
1952,10,18,2511,101
1952,10,19,2612,-2
1952,10,20,2610,-125
1952,10,21,2485,-3
1952,10,22,2482,80
1952,10,23,2562,25
1952,10,24,2587,-1
1952,10,25,2586,-28
1952,10,26,2558,-17
1952,10,27,2541,142
1952,10,28,2683,-49
1952,10,29,2634,-237
1952,10,30,2397,96
1952,10,31,2493,79
1952,11,1,2572,-3
1952,11,2,2569,15
1952,11,3,2584,7
1952,11,4,2591,78
1952,11,5,2669,60
1952,11,6,2729,-94
1952,11,7,2635,-88
1952,11,8,2547,-20
1952,11,9,2527,55
1952,11,10,2582,-1
1952,11,11,2581,-16
1952,11,12,2565,-100
1952,11,13,2465,-52
1952,11,14,2413,77
1952,11,15,2490,91
1952,11,16,2581,58
1952,11,17,2639,34
1952,11,18,2673,87
1952,11,19,2760,-52
1952,11,20,2708,-37
1952,11,21,2671,78
1952,11,22,2749,-49
1952,11,23,2700,-130
1952,11,24,2570,-87
1952,11,25,2483,33
1952,11,26,2516,69
1952,11,27,2585,-33
1952,11,28,2552,-40
1952,11,29,2512,8
1952,11,30,2520,80
1952,12,1,2600,96
1952,12,2,2696,-44
1952,12,3,2652,-53
1952,12,4,2599,51
1952,12,5,2650,139
1952,12,6,2789,-68
1952,12,7,2721,-60
1952,12,8,2661,-49
1952,12,9,2612,25
1952,12,10,2637,163
1952,12,11,2800,51
1952,12,12,2851,-175
1952,12,13,2676,-61
1952,12,14,2615,19
1952,12,15,2634,-56
1952,12,16,2578,-95
1952,12,17,2483,52
1952,12,18,2535,-54
1952,12,19,2481,-22
1952,12,20,2459,72
1952,12,21,2531,337
1952,12,22,2868,129
1952,12,23,2997,-284
1952,12,24,2713,-211
1952,12,25,2502,-26
1952,12,26,2476,74
1952,12,27,2550,-28
1952,12,28,2522,-86
1952,12,29,2436,30
1952,12,30,2466,156
1952,12,31,2622,138
1953,1,1,2760,-112
1953,1,2,2648,86
1953,1,3,2734,8
1953,1,4,2742,-128
1953,1,5,2614,-29
1953,1,6,2585,-79
1953,1,7,2506,-56
1953,1,8,2450,229
1953,1,9,2679,184
1953,1,10,2863,-37
1953,1,11,2826,-101
1953,1,12,2725,-114
1953,1,13,2611,-123
1953,1,14,2488,13
1953,1,15,2501,-26
1953,1,16,2475,-81
1953,1,17,2394,189
1953,1,18,2583,44
1953,1,19,2627,-1
1953,1,20,2626,92
1953,1,21,2718,111
1953,1,22,2829,-149
1953,1,23,2680,42
1953,1,24,2722,6
1953,1,25,2728,-171
1953,1,26,2557,56
1953,1,27,2613,147
1953,1,28,2760,-121
1953,1,29,2639,-154
1953,1,30,2485,69
1953,1,31,2554,-88
1953,2,1,2466,-155
1953,2,2,2311,232
1953,2,3,2543,300
1953,2,4,2843,-183
1953,2,5,2660,-135
1953,2,6,2525,60
1953,2,7,2585,21
1953,2,8,2606,-246
1953,2,9,2360,-70
1953,2,10,2290,207
1953,2,11,2497,279
1953,2,12,2776,60
1953,2,13,2836,-183
1953,2,14,2653,20
1953,2,15,2673,-221
1953,2,16,2452,-63
1953,2,17,2389,-8
1953,2,18,2381,-58
1953,2,19,2323,96
1953,2,20,2419,58
1953,2,21,2477,-211
1953,2,22,2266,14
1953,2,23,2280,190
1953,2,24,2470,95
1953,2,25,2565,114
1953,2,26,2679,46
1953,2,27,2725,-90
1953,2,28,2635,-160
1953,3,1,2475,-22
1953,3,2,2453,78
1953,3,3,2531,144
1953,3,4,2675,-188
1953,3,5,2487,-195
1953,3,6,2292,94
1953,3,7,2386,96
1953,3,8,2482,104
1953,3,9,2586,-100
1953,3,10,2486,-30
1953,3,11,2456,-81
1953,3,12,2375,153
1953,3,13,2528,116
1953,3,14,2644,-103
1953,3,15,2541,144
1953,3,16,2685,-89
1953,3,17,2596,-31
1953,3,18,2565,93
1953,3,19,2658,18
1953,3,20,2676,-97
1953,3,21,2579,-117
1953,3,22,2462,7
1953,3,23,2469,169
1953,3,24,2638,72
1953,3,25,2710,139
1953,3,26,2849,42
1953,3,27,2891,-164
1953,3,28,2727,32
1953,3,29,2759,198
1953,3,30,2957,-97
1953,3,31,2860,-130
1953,4,1,2730,-6
1953,4,2,2724,-61
1953,4,3,2663,-52
1953,4,4,2611,3
1953,4,5,2614,-4
1953,4,6,2610,49
1953,4,7,2659,41
1953,4,8,2700,-47
1953,4,9,2653,28
1953,4,10,2681,29
1953,4,11,2710,-67
1953,4,12,2643,166
1953,4,13,2809,-144
1953,4,14,2665,-201
1953,4,15,2464,188
1953,4,16,2652,60
1953,4,17,2712,-194
1953,4,18,2518,109
1953,4,19,2627,97
1953,4,20,2724,-134
1953,4,21,2590,-47
1953,4,22,2543,63
1953,4,23,2606,-17
1953,4,24,2589,1
1953,4,25,2590,57
1953,4,26,2647,67
1953,4,27,2714,-101
1953,4,28,2613,-111
1953,4,29,2502,56
1953,4,30,2558,171
1953,5,1,2729,26
1953,5,2,2755,-157
1953,5,3,2598,-85
1953,5,4,2513,49
1953,5,5,2562,63
1953,5,6,2625,9
1953,5,7,2634,22
1953,5,8,2656,3
1953,5,9,2659,-27
1953,5,10,2632,-10
1953,5,11,2622,13
1953,5,12,2635,9
1953,5,13,2644,-23
1953,5,14,2621,3
1953,5,15,2624,-4
1953,5,16,2620,34
1953,5,17,2654,76
1953,5,18,2730,-24
1953,5,19,2706,-39
1953,5,20,2667,-16
1953,5,21,2651,12
1953,5,22,2663,21
1953,5,23,2684,-131
1953,5,24,2553,61
1953,5,25,2614,132
1953,5,26,2746,2
1953,5,27,2748,-28
1953,5,28,2720,-83
1953,5,29,2637,30
1953,5,30,2667,43
1953,5,31,2710,-2
1953,6,1,2708,-6
1953,6,2,2702,-66
1953,6,3,2636,-4
1953,6,4,2632,37
1953,6,5,2669,-26
1953,6,6,2643,-21
1953,6,7,2622,-54
1953,6,8,2568,-8
1953,6,9,2560,-14
1953,6,10,2546,4
1953,6,11,2550,27
1953,6,12,2577,32
1953,6,13,2609,51
1953,6,14,2660,5
1953,6,15,2665,-64
1953,6,16,2601,-18
1953,6,17,2583,8
1953,6,18,2591,8
1953,6,19,2599,-6
1953,6,20,2593,43
1953,6,21,2636,11
1953,6,22,2647,-39
1953,6,23,2608,-39
1953,6,24,2569,16
1953,6,25,2585,-24
1953,6,26,2561,-50
1953,6,27,2511,34
1953,6,28,2545,17
1953,6,29,2562,1
1953,6,30,2563,40
1953,7,1,2603,55
1953,7,2,2658,-6
1953,7,3,2652,-89
1953,7,4,2563,-6
1953,7,5,2557,37
1953,7,6,2594,34
1953,7,7,2628,-18
1953,7,8,2610,-20
1953,7,9,2590,-66
1953,7,10,2524,-36
1953,7,11,2488,33
1953,7,12,2521,70
1953,7,13,2591,-10
1953,7,14,2581,-33
1953,7,15,2548,-20
1953,7,16,2528,27
1953,7,17,2555,49
1953,7,18,2604,-15
1953,7,19,2589,17
1953,7,20,2606,27
1953,7,21,2633,42
1953,7,22,2675,15
1953,7,23,2690,-62
1953,7,24,2628,-118
1953,7,25,2510,-14
1953,7,26,2496,39
1953,7,27,2535,67
1953,7,28,2602,8
1953,7,29,2610,-40
1953,7,30,2570,34
1953,7,31,2604,-33
1953,8,1,2571,6
1953,8,2,2577,4
1953,8,3,2581,-9
1953,8,4,2572,82
1953,8,5,2654,-36
1953,8,6,2618,-58
1953,8,7,2560,46
1953,8,8,2606,25
1953,8,9,2631,37
1953,8,10,2668,-65
1953,8,11,2603,-64
1953,8,12,2539,12
1953,8,13,2551,52
1953,8,14,2603,64
1953,8,15,2667,-81
1953,8,16,2586,-7
1953,8,17,2579,7
1953,8,18,2586,5
1953,8,19,2591,-18
1953,8,20,2573,-25
1953,8,21,2548,-26
1953,8,22,2522,1
1953,8,23,2523,47
1953,8,24,2570,-1
1953,8,25,2569,0
1953,8,26,2569,70
1953,8,27,2639,84
1953,8,28,2723,-16
1953,8,29,2707,-15
1953,8,30,2692,6
1953,8,31,2698,-41
1953,9,1,2657,-85
1953,9,2,2572,-35
1953,9,3,2537,26
1953,9,4,2563,25
1953,9,5,2588,48
1953,9,6,2636,30
1953,9,7,2666,-117
1953,9,8,2549,-24
1953,9,9,2525,-19
1953,9,10,2506,36
1953,9,11,2542,113
1953,9,12,2655,77
1953,9,13,2732,-123
1953,9,14,2609,-60
1953,9,15,2549,80
1953,9,16,2629,33
1953,9,17,2662,-34
1953,9,18,2628,-71
1953,9,19,2557,2
1953,9,20,2559,72
1953,9,21,2631,-39
1953,9,22,2592,-110
1953,9,23,2482,-54
1953,9,24,2428,-3
1953,9,25,2425,95
1953,9,26,2520,63
1953,9,27,2583,54
1953,9,28,2637,-61
1953,9,29,2576,-33
1953,9,30,2543,-51
1953,10,1,2492,-28
1953,10,2,2464,24
1953,10,3,2488,-25
1953,10,4,2463,63
1953,10,5,2526,273
1953,10,6,2799,-81
1953,10,7,2718,-301
1953,10,8,2417,79
1953,10,9,2496,104
1953,10,10,2600,77
1953,10,11,2677,-31
1953,10,12,2646,-152
1953,10,13,2494,-49
1953,10,14,2445,5
1953,10,15,2450,66
1953,10,16,2516,22
1953,10,17,2538,-23
1953,10,18,2515,-28
1953,10,19,2487,33
1953,10,20,2520,137
1953,10,21,2657,55
1953,10,22,2712,64
1953,10,23,2776,-10
1953,10,24,2766,170
1953,10,25,2936,-109
1953,10,26,2827,-261
1953,10,27,2566,113
1953,10,28,2679,81
1953,10,29,2760,-28
1953,10,30,2732,-53
1953,10,31,2679,-28
1953,11,1,2651,-3
1953,11,2,2648,-33
1953,11,3,2615,-75
1953,11,4,2540,-67
1953,11,5,2473,217
1953,11,6,2690,339
1953,11,7,3029,-319
1953,11,8,2710,-161
1953,11,9,2549,7
1953,11,10,2556,76
1953,11,11,2632,-18
1953,11,12,2614,-93
1953,11,13,2521,-23
1953,11,14,2498,78
1953,11,15,2576,75
1953,11,16,2651,-12
1953,11,17,2639,-55
1953,11,18,2584,-16
1953,11,19,2568,19
1953,11,20,2587,15
1953,11,21,2602,13
1953,11,22,2615,23
1953,11,23,2638,29
1953,11,24,2667,103
1953,11,25,2770,-79
1953,11,26,2691,-106
1953,11,27,2585,-1
1953,11,28,2584,-49
1953,11,29,2535,-46
1953,11,30,2489,144
1953,12,1,2633,191
1953,12,2,2824,-178
1953,12,3,2646,-65
1953,12,4,2581,-46
1953,12,5,2535,-17
1953,12,6,2518,35
1953,12,7,2553,-252
1953,12,8,2301,214
1953,12,9,2515,72
1953,12,10,2587,-259
1953,12,11,2328,130
1953,12,12,2458,137
1953,12,13,2595,189
1953,12,14,2784,-130
1953,12,15,2654,-207
1953,12,16,2447,97
1953,12,17,2544,-52
1953,12,18,2492,-20
1953,12,19,2472,11
1953,12,20,2483,82
1953,12,21,2565,135
1953,12,22,2700,-115
1953,12,23,2585,-192
1953,12,24,2393,8
1953,12,25,2401,151
1953,12,26,2552,-32
1953,12,27,2520,-10
1953,12,28,2510,50
1953,12,29,2560,32
1953,12,30,2592,-29
1953,12,31,2563,-119
1954,1,1,2444,88
1954,1,2,2532,146
1954,1,3,2678,-2
1954,1,4,2676,-61
1954,1,5,2615,104
1954,1,6,2719,-63
1954,1,7,2656,-189
1954,1,8,2467,17
1954,1,9,2484,76
1954,1,10,2560,233
1954,1,11,2793,88
1954,1,12,2881,-395
1954,1,13,2486,-37
1954,1,14,2449,50
1954,1,15,2499,142
1954,1,16,2641,-99
1954,1,17,2542,-210
1954,1,18,2332,86
1954,1,19,2418,128
1954,1,20,2546,-11
1954,1,21,2535,-14
1954,1,22,2521,82
1954,1,23,2603,-49
1954,1,24,2554,-39
1954,1,25,2515,37
1954,1,26,2552,128
1954,1,27,2680,167
1954,1,28,2847,-160
1954,1,29,2687,-97
1954,1,30,2590,-64
1954,1,31,2526,-74
1954,2,1,2452,154
1954,2,2,2606,110
1954,2,3,2716,35
1954,2,4,2751,-10
1954,2,5,2741,-124
1954,2,6,2617,-137
1954,2,7,2480,15
1954,2,8,2495,238
1954,2,9,2733,-6
1954,2,10,2727,-43
1954,2,11,2684,-190
1954,2,12,2494,-186
1954,2,13,2308,149
1954,2,14,2457,61
1954,2,15,2518,48
1954,2,16,2566,180
1954,2,17,2746,-56
1954,2,18,2690,-156
1954,2,19,2534,-54
1954,2,20,2480,8
1954,2,21,2488,91
1954,2,22,2579,16
1954,2,23,2595,43
1954,2,24,2638,46
1954,2,25,2684,42
1954,2,26,2726,-12
1954,2,27,2714,-117
1954,2,28,2597,36
1954,3,1,2633,11
1954,3,2,2644,-33
1954,3,3,2611,-48
1954,3,4,2563,-131
1954,3,5,2432,-11
1954,3,6,2421,51
1954,3,7,2472,25
1954,3,8,2497,14
1954,3,9,2511,122
1954,3,10,2633,-56
1954,3,11,2577,-226
1954,3,12,2351,98
1954,3,13,2449,296
1954,3,14,2745,72
1954,3,15,2817,-177
1954,3,16,2640,-123
1954,3,17,2517,-54
1954,3,18,2463,101
1954,3,19,2564,220
1954,3,20,2784,-24
1954,3,21,2760,-150
1954,3,22,2610,-26
1954,3,23,2584,-25
1954,3,24,2559,11
1954,3,25,2570,20
1954,3,26,2590,-158
1954,3,27,2432,23
1954,3,28,2455,122
1954,3,29,2577,71
1954,3,30,2648,19
1954,3,31,2667,-56
1954,4,1,2611,-120
1954,4,2,2491,-159
1954,4,3,2332,-36
1954,4,4,2296,70
1954,4,5,2366,61
1954,4,6,2427,43
1954,4,7,2470,40
1954,4,8,2510,-155
1954,4,9,2355,3
1954,4,10,2358,36
1954,4,11,2394,72
1954,4,12,2466,70
1954,4,13,2536,64
1954,4,14,2600,20
1954,4,15,2620,-51
1954,4,16,2569,143
1954,4,17,2712,-53
1954,4,18,2659,-102
1954,4,19,2557,-101
1954,4,20,2456,-19
1954,4,21,2437,62
1954,4,22,2499,12
1954,4,23,2511,-12
1954,4,24,2499,38
1954,4,25,2537,41
1954,4,26,2578,32
1954,4,27,2610,29
1954,4,28,2639,-86
1954,4,29,2553,-40
1954,4,30,2513,18
1954,5,1,2531,24
1954,5,2,2555,59
